Genome_ID	sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
NZ_CP098791.1.fasta	NZ_CP098791.1_RM_Type_I_6	RM	RM_Type_I	Defense	NZ_CP098791.1_539	NZ_CP098791.1_541	NZ_CP098791.1_539,NZ_CP098791.1_540,NZ_CP098791.1_541	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP098791.1.fasta	NZ_CP098791.1_PD-Lambda-2_2	PD-Lambda-2	PD-Lambda-2	Defense	NZ_CP098791.1_610	NZ_CP098791.1_612	NZ_CP098791.1_610,NZ_CP098791.1_611,NZ_CP098791.1_612	3	PD-Lambda-2__PD-Lambda-2_A,PD-Lambda-2__PD-Lambda-2_B,PD-Lambda-2__PD-Lambda-2_C
NZ_CP098791.1.fasta	NZ_CP098791.1_CBASS_II_5	CBASS	CBASS_II	Defense	NZ_CP098791.1_745	NZ_CP098791.1_750	NZ_CP098791.1_745,NZ_CP098791.1_746,NZ_CP098791.1_747,NZ_CP098791.1_748,NZ_CP098791.1_750	5	CBASS__AG_E2_Prok-E2_B,CBASS__Cyclase_II,CBASS__Effector_2TM_S_2TMBeta,CBASS__Jab,CBASS__Phospholipase
NZ_CP098791.1.fasta	NZ_CP098791.1_CAS_Class1-Subtype-I-F_7	Cas	CAS_Class1-Subtype-I-F	Defense	NZ_CP098791.1_2839	NZ_CP098791.1_2844	NZ_CP098791.1_2839,NZ_CP098791.1_2840,NZ_CP098791.1_2841,NZ_CP098791.1_2842,NZ_CP098791.1_2843,NZ_CP098791.1_2844	6	cas1_I-F_1,cas3f_I-F_1,cas5f_I-F_4,cas6f_I_II_III_IV_V_VI_3,cas7f_I-F_2,cas8f_I-F_8
NZ_CP098791.1.fasta	NZ_CP098791.1_AbiH_1	AbiH	AbiH	Defense	NZ_CP098791.1_3490	NZ_CP098791.1_3490	NZ_CP098791.1_3490	1	AbiH__AbiH
NZ_CP045528.1.fasta	NZ_CP045528.1_RosmerTA_4	RosmerTA	RosmerTA	Defense	NZ_CP045528.1_874	NZ_CP045528.1_875	NZ_CP045528.1_874,NZ_CP045528.1_875	2	RosmerTA__RmrA_2585209417,RosmerTA__RmrT_2585209417
NZ_CP045528.1.fasta	NZ_CP045528.1_Gao_Qat_1	Gao_Qat	Gao_Qat	Defense	NZ_CP045528.1_1359	NZ_CP045528.1_1362	NZ_CP045528.1_1359,NZ_CP045528.1_1360,NZ_CP045528.1_1361,NZ_CP045528.1_1362	4	Gao_Qat__QatA,Gao_Qat__QatB,Gao_Qat__QatC,Gao_Qat__QatD
NZ_CP045528.1.fasta	NZ_CP045528.1_PD-T7-5_3	PD-T7-5	PD-T7-5	Defense	NZ_CP045528.1_1375	NZ_CP045528.1_1375	NZ_CP045528.1_1375	1	PD-T7-5__PD-T7-5
NZ_CP045528.1.fasta	NZ_CP045528.1_PD-T4-5_2	PD-T4-5	PD-T4-5	Defense	NZ_CP045528.1_1415	NZ_CP045528.1_1415	NZ_CP045528.1_1415	1	PD-T4-5__PD-T4-5
NZ_CP045528.1.fasta	NZ_CP045528.1_SspBCDE_5	SspBCDE	SspBCDE	Defense	NZ_CP045528.1_1621	NZ_CP045528.1_1623	NZ_CP045528.1_1621,NZ_CP045528.1_1622,NZ_CP045528.1_1623	3	SspBCDE__SspB,SspBCDE__SspC,SspBCDE__SspD
NZ_CP031716.1.fasta	NZ_CP031716.1_RM_Type_II_8	RM	RM_Type_II	Defense	NZ_CP031716.1_97	NZ_CP031716.1_98	NZ_CP031716.1_97,NZ_CP031716.1_98	2	RM_Type_II__Type_II_MTases,RM_Type_II__Type_II_REases
NZ_CP031716.1.fasta	NZ_CP031716.1_AbiL_2	AbiL	AbiL	Defense	NZ_CP031716.1_228	NZ_CP031716.1_229	NZ_CP031716.1_228,NZ_CP031716.1_229	2	AbiL__AbiLi2,AbiL__AbiLii2
NZ_CP031716.1.fasta	NZ_CP031716.1_Lamassu-Cap4_nuclease_3	Lamassu-Fam	Lamassu-Cap4_nuclease	Defense	NZ_CP031716.1_599	NZ_CP031716.1_601	NZ_CP031716.1_599,NZ_CP031716.1_600,NZ_CP031716.1_601	3	Lamassu-Fam__LmuA_effector_Cap4_nuclease_II,Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II,Lamassu-Fam__LmuC_acc_Cap4_nuclease
NZ_CP031716.1.fasta	NZ_CP031716.1_RM_Type_I_7	RM	RM_Type_I	Defense	NZ_CP031716.1_992	NZ_CP031716.1_994	NZ_CP031716.1_992,NZ_CP031716.1_993,NZ_CP031716.1_994	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP031716.1.fasta	NZ_CP031716.1_RloC_4	RloC	RloC	Defense	NZ_CP031716.1_997	NZ_CP031716.1_997	NZ_CP031716.1_997	1	RloC__RloC
NZ_CP031716.1.fasta	NZ_CP031716.1_pAgo_S1A_6	pAgo	pAgo_S1A	Defense	NZ_CP031716.1_1006	NZ_CP031716.1_1006	NZ_CP031716.1_1006	1	pAgo__pAgo_S1A
NZ_CP031716.1.fasta	NZ_CP031716.1_AbiJ_1	AbiJ	AbiJ	Defense	NZ_CP031716.1_1397	NZ_CP031716.1_1397	NZ_CP031716.1_1397	1	AbiJ__AbiJ
NZ_CP031716.1.fasta	NZ_CP031716.1_CAS_Class1-Subtype-I-F_9	Cas	CAS_Class1-Subtype-I-F	Defense	NZ_CP031716.1_2424	NZ_CP031716.1_2429	NZ_CP031716.1_2424,NZ_CP031716.1_2425,NZ_CP031716.1_2426,NZ_CP031716.1_2427,NZ_CP031716.1_2428,NZ_CP031716.1_2429	6	cas1_I-F_1,cas3f_I-F_1,cas5f_I-F_4,cas6f_I_II_III_IV_V_VI_3,cas7f_I-F_2,cas8f_I-F_4
NZ_CP031716.1.fasta	NZ_CP031716.1_Retron_III_5	Retron	Retron_III	Defense	NZ_CP031716.1_2656	NZ_CP031716.1_2658	NZ_CP031716.1_2656,NZ_CP031716.1_2658	2	Retron_III__PRTase,Retron__RT_Tot
NZ_CP035109.1.fasta	NZ_CP035109.1_Septu_2	Septu	Septu	Defense	NZ_CP035109.1_590	NZ_CP035109.1_591	NZ_CP035109.1_590,NZ_CP035109.1_591	2	Septu__PtuA,Septu__PtuB
NZ_CP035109.1.fasta	NZ_CP035109.1_RM_Type_I_6	RM	RM_Type_I	Defense	NZ_CP035109.1_1696	NZ_CP035109.1_1698	NZ_CP035109.1_1696,NZ_CP035109.1_1697,NZ_CP035109.1_1698	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP035109.1.fasta	NZ_CP035109.1_RM_Type_IV_7	RM	RM_Type_IV	Defense	NZ_CP035109.1_1699	NZ_CP035109.1_1700	NZ_CP035109.1_1699,NZ_CP035109.1_1700	2	RM_Type_IV__Type_IV_REases,RM_Type_IV__Type_IV_REases
NZ_CP035109.1.fasta	NZ_CP035109.1_BstA_1	BstA	BstA	Defense	NZ_CP035109.1_2135	NZ_CP035109.1_2135	NZ_CP035109.1_2135	1	BstA__BstA
NZ_CP035109.1.fasta	NZ_CP035109.1_CBASS_II_5	CBASS	CBASS_II	Defense	NZ_CP035109.1_3502	NZ_CP035109.1_3507	NZ_CP035109.1_3502,NZ_CP035109.1_3504,NZ_CP035109.1_3505,NZ_CP035109.1_3506,NZ_CP035109.1_3507	5	CBASS__AG_E1_ThiF,CBASS__Cyclase_II,CBASS__Effector_2TM_S_2TMBeta,CBASS__Jab,CBASS__Phospholipase
NZ_CP044474.1.fasta	NZ_CP044474.1_RM_Type_III_3	RM	RM_Type_III	Defense	NZ_CP044474.1_446	NZ_CP044474.1_447	NZ_CP044474.1_446,NZ_CP044474.1_447	2	RM_Type_III__Type_III_MTases,RM_Type_III__Type_III_REases
NZ_CP044474.1.fasta	NZ_CP044474.1_RosmerTA_1	RosmerTA	RosmerTA	Defense	NZ_CP044474.1_1243	NZ_CP044474.1_1244	NZ_CP044474.1_1243,NZ_CP044474.1_1244	2	RosmerTA__RmrA_2641389401,RosmerTA__RmrT_2641389401
NZ_CP044474.1.fasta	NZ_CP044474.1_RM_Type_I_2	RM	RM_Type_I	Defense	NZ_CP044474.1_1596	NZ_CP044474.1_1599	NZ_CP044474.1_1596,NZ_CP044474.1_1597,NZ_CP044474.1_1599	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP038022.1.fasta	NZ_CP038022.1_Gabija_1	Gabija	Gabija	Defense	NZ_CP038022.1_609	NZ_CP038022.1_610	NZ_CP038022.1_609,NZ_CP038022.1_610	2	Gabija__GajA,Gabija__GajB_2
NZ_CP038022.1.fasta	NZ_CP038022.1_CBASS_I_8	CBASS	CBASS_I	Defense	NZ_CP038022.1_640	NZ_CP038022.1_641	NZ_CP038022.1_640,NZ_CP038022.1_641	2	CBASS__Cyclase_II,CBASS__Effector_4TM_S_4TM
NZ_CP038022.1.fasta	NZ_CP038022.1_PARIS_II_3	Paris	PARIS_II	Defense	NZ_CP038022.1_1092	NZ_CP038022.1_1093	NZ_CP038022.1_1092,NZ_CP038022.1_1093	2	Paris_II__AriA_AAA21,Paris_II__AriB_DUF4435_II
NZ_CP038022.1.fasta	NZ_CP038022.1_Eleos_9	Eleos	Eleos	Defense	NZ_CP038022.1_1353	NZ_CP038022.1_1354	NZ_CP038022.1_1353,NZ_CP038022.1_1354	2	Eleos__LeoA,Eleos__LeoBC
NZ_CP038022.1.fasta	NZ_CP038022.1_Mokosh_Type_I_A_5	Mokosh	Mokosh_Type_I_A	Defense	NZ_CP038022.1_1355	NZ_CP038022.1_1356	NZ_CP038022.1_1355,NZ_CP038022.1_1356	2	Mokosh_type_I__MkoA_A,Mokosh_type_I__MkoB_A
NZ_CP038022.1.fasta	NZ_CP038022.1_RM_Type_IV_10	RM	RM_Type_IV	Defense	NZ_CP038022.1_1357	NZ_CP038022.1_1357	NZ_CP038022.1_1357	1	RM_Type_IV__Type_IV_REases
NZ_CP038022.1.fasta	NZ_CP038022.1_Gabija_2	Gabija	Gabija	Defense	NZ_CP038022.1_1359	NZ_CP038022.1_1360	NZ_CP038022.1_1359,NZ_CP038022.1_1360	2	Gabija__GajA,Gabija__GajB_2
NZ_CP038022.1.fasta	NZ_CP038022.1_CAS_Class1-Subtype-I-F_11	Cas	CAS_Class1-Subtype-I-F	Defense	NZ_CP038022.1_1684	NZ_CP038022.1_1690	NZ_CP038022.1_1684,NZ_CP038022.1_1686,NZ_CP038022.1_1687,NZ_CP038022.1_1688,NZ_CP038022.1_1689,NZ_CP038022.1_1690	6	cas1_I-F_1,cas3f_I-F_1,cas5f_I-F_2,cas6f_I_II_III_IV_V_VI_3,cas7f_I-F_1,cas8f_I-F_6
NZ_CP038022.1.fasta	NZ_CP038022.1_PD-T7-5_6	PD-T7-5	PD-T7-5	Defense	NZ_CP038022.1_2577	NZ_CP038022.1_2577	NZ_CP038022.1_2577	1	PD-T7-5__PD-T7-5
NZ_CP104347.1.fasta	NZ_CP104347.1_AbiH_1	AbiH	AbiH	Defense	NZ_CP104347.1_21	NZ_CP104347.1_21	NZ_CP104347.1_21	1	AbiH__AbiH
NZ_CP104347.1.fasta	NZ_CP104347.1_RM_Type_I_8	RM	RM_Type_I	Defense	NZ_CP104347.1_586	NZ_CP104347.1_588	NZ_CP104347.1_586,NZ_CP104347.1_587,NZ_CP104347.1_588	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP104347.1.fasta	NZ_CP104347.1_Retron_III_6	Retron	Retron_III	Defense	NZ_CP104347.1_1192	NZ_CP104347.1_1194	NZ_CP104347.1_1192,NZ_CP104347.1_1194	2	Retron_III__PRTase_WH,Retron__RT_Tot
NZ_CP104347.1.fasta	NZ_CP104347.1_CBASS_II_5	CBASS	CBASS_II	Defense	NZ_CP104347.1_1655	NZ_CP104347.1_1658	NZ_CP104347.1_1655,NZ_CP104347.1_1656,NZ_CP104347.1_1657,NZ_CP104347.1_1658	4	CBASS__AG_E1_ThiF,CBASS__Cyclase_SMODS,CBASS__Jab,CBASS__Sensing_SAVED
NZ_CP104347.1.fasta	NZ_CP104347.1_PARIS_I_2	Paris	PARIS_I	Defense	NZ_CP104347.1_2980	NZ_CP104347.1_2981	NZ_CP104347.1_2980,NZ_CP104347.1_2981	2	Paris_I__AriA_AAA15,Paris_I__AriB_DUF4435_I
NZ_CP104347.1.fasta	NZ_CP104347.1_Retron_I_A_7	Retron	Retron_I_A	Defense	NZ_CP104347.1_3780	NZ_CP104347.1_3782	NZ_CP104347.1_3780,NZ_CP104347.1_3781,NZ_CP104347.1_3782	3	Retron_I_A__ATPase_TypeIA,Retron__RT_Tot,Septu__PtuB
NZ_CP041970.1.fasta	NZ_CP041970.1_Gabija_1	Gabija	Gabija	Defense	NZ_CP041970.1_49	NZ_CP041970.1_50	NZ_CP041970.1_49,NZ_CP041970.1_50	2	Gabija__GajA,Gabija__GajB_2
NZ_CP041970.1.fasta	NZ_CP041970.1_pAgo_LongB_5	pAgo	pAgo_LongB	Defense	NZ_CP041970.1_51	NZ_CP041970.1_52	NZ_CP041970.1_51,NZ_CP041970.1_52	2	pAgo__EcAgaN,pAgo__pAgo_LongB
NZ_CP041970.1.fasta	NZ_CP041970.1_DRT_3_2	DRT	DRT_3	Defense	NZ_CP041970.1_53	NZ_CP041970.1_54	NZ_CP041970.1_53,NZ_CP041970.1_54	2	DRT_3__drt3a,DRT_3__drt3b
NZ_CP041970.1.fasta	NZ_CP041970.1_PD-T4-7_4	PD-T4-7	PD-T4-7	Defense	NZ_CP041970.1_811	NZ_CP041970.1_811	NZ_CP041970.1_811	1	PD-T4-7__PD-T4-7
NZ_CP041970.1.fasta	NZ_CP041970.1_Septu_3	Septu	Septu	Defense	NZ_CP041970.1_1920	NZ_CP041970.1_1921	NZ_CP041970.1_1920,NZ_CP041970.1_1921	2	Septu__PtuA,Septu__PtuB
NZ_CP041970.1.fasta	NZ_CP041970.1_RM_Type_I_7	RM	RM_Type_I	Defense	NZ_CP041970.1_2140	NZ_CP041970.1_2142	NZ_CP041970.1_2140,NZ_CP041970.1_2141,NZ_CP041970.1_2142	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP041970.1.fasta	NZ_CP041970.1_PrrC_6	PrrC	PrrC	Defense	NZ_CP041970.1_3043	NZ_CP041970.1_3046	NZ_CP041970.1_3043,NZ_CP041970.1_3044,NZ_CP041970.1_3045,NZ_CP041970.1_3046	4	PrrC__EcoprrI,PrrC__PrrC,RM__Type_I_REases,RM__Type_I_S
NZ_CP139248.1.fasta	NZ_CP139248.1_RosmerTA_5	RosmerTA	RosmerTA	Defense	NZ_CP139248.1_623	NZ_CP139248.1_624	NZ_CP139248.1_623,NZ_CP139248.1_624	2	RosmerTA__RmrA_2585209417,RosmerTA__RmrT_2585209417
NZ_CP139248.1.fasta	NZ_CP139248.1_GAPS4_1	GAPS4	GAPS4	Defense	NZ_CP139248.1_1551	NZ_CP139248.1_1552	NZ_CP139248.1_1551,NZ_CP139248.1_1552	2	GAPS4__GAPS4a,GAPS4__GAPS4b
NZ_CP139248.1.fasta	NZ_CP139248.1_Mokosh_Type_I_C_4	Mokosh	Mokosh_Type_I_C	Defense	NZ_CP139248.1_3148	NZ_CP139248.1_3149	NZ_CP139248.1_3148,NZ_CP139248.1_3149	2	Mokosh_type_I__MkoA_C,Mokosh_type_I__MkoB_C
NZ_CP139248.1.fasta	NZ_CP139248.1_Gao_Ape_2	Gao_Ape	Gao_Ape	Defense	NZ_CP139248.1_3645	NZ_CP139248.1_3645	NZ_CP139248.1_3645	1	Gao_Ape__ApeA
NZ_CP091172.1.fasta	NZ_CP091172.1_RosmerTA_5	RosmerTA	RosmerTA	Defense	NZ_CP091172.1_692	NZ_CP091172.1_693	NZ_CP091172.1_692,NZ_CP091172.1_693	2	RosmerTA__RmrA_2634932349,RosmerTA__RmrT_2634932349
NZ_CP091172.1.fasta	NZ_CP091172.1_Gao_Qat_4	Gao_Qat	Gao_Qat	Defense	NZ_CP091172.1_991	NZ_CP091172.1_994	NZ_CP091172.1_991,NZ_CP091172.1_992,NZ_CP091172.1_993,NZ_CP091172.1_994	4	Gao_Qat__QatA,Gao_Qat__QatB,Gao_Qat__QatC,Gao_Qat__QatD
NZ_CP091172.1.fasta	NZ_CP091172.1_RM_Type_I_7	RM	RM_Type_I	Defense	NZ_CP091172.1_1259	NZ_CP091172.1_1263	NZ_CP091172.1_1259,NZ_CP091172.1_1260,NZ_CP091172.1_1263	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP091172.1.fasta	NZ_CP091172.1_Zorya_TypeI_6	Zorya	Zorya_TypeI	Defense	NZ_CP091172.1_1264	NZ_CP091172.1_1267	NZ_CP091172.1_1264,NZ_CP091172.1_1265,NZ_CP091172.1_1266,NZ_CP091172.1_1267	4	Zorya_TypeI__ZorC,Zorya_TypeI__ZorD,Zorya__ZorA,Zorya__ZorB
NZ_CP091172.1.fasta	NZ_CP091172.1_DarTG_2	DarTG	DarTG	Defense	NZ_CP091172.1_1268	NZ_CP091172.1_1269	NZ_CP091172.1_1268,NZ_CP091172.1_1269	2	DarTG__DarG,DarTG__DarT
NZ_CP091172.1.fasta	NZ_CP091172.1_Gabija_1	Gabija	Gabija	Defense	NZ_CP091172.1_1566	NZ_CP091172.1_1567	NZ_CP091172.1_1566,NZ_CP091172.1_1567	2	Gabija__GajA,Gabija__GajB_2
NZ_CP091172.1.fasta	NZ_CP091172.1_CapRel_3	CapRel	CapRel	Defense	NZ_CP091172.1_2722	NZ_CP091172.1_2722	NZ_CP091172.1_2722	1	CapRel__CapRel
NZ_CP091172.1.fasta	NZ_CP091172.1_CAS_Class1-Subtype-I-F_9	Cas	CAS_Class1-Subtype-I-F	Defense	NZ_CP091172.1_2906	NZ_CP091172.1_2911	NZ_CP091172.1_2906,NZ_CP091172.1_2907,NZ_CP091172.1_2908,NZ_CP091172.1_2909,NZ_CP091172.1_2910,NZ_CP091172.1_2911	6	cas1_I-F_1,cas3f_I-F_1,cas5f_I-F_4,cas6f_I_II_III_IV_V_VI_3,cas7f_I-F_2,cas8f_I-F_8
NZ_CP091172.1.fasta	NZ_CP091172.1_RM_Type_II_8	RM	RM_Type_II	Defense	NZ_CP091172.1_3841	NZ_CP091172.1_3842	NZ_CP091172.1_3841,NZ_CP091172.1_3842	2	RM_Type_II__Type_II_MTases,RM_Type_II__Type_II_REases
NZ_CP114601.1.fasta	NZ_CP114601.1_RM_Type_IV_7	RM	RM_Type_IV	Defense	NZ_CP114601.1_1048	NZ_CP114601.1_1049	NZ_CP114601.1_1048,NZ_CP114601.1_1049	2	RM_Type_IV__Type_IV_REases,RM_Type_IV__Type_IV_REases
NZ_CP114601.1.fasta	NZ_CP114601.1_RosmerTA_4	RosmerTA	RosmerTA	Defense	NZ_CP114601.1_1324	NZ_CP114601.1_1325	NZ_CP114601.1_1324,NZ_CP114601.1_1325	2	RosmerTA__RmrA_2585209417,RosmerTA__RmrT_2585209417
NZ_CP114601.1.fasta	NZ_CP114601.1_MazEF_5	MazEF	MazEF	Defense	NZ_CP114601.1_1430	NZ_CP114601.1_1431	NZ_CP114601.1_1430,NZ_CP114601.1_1431	2	MazEF__MazE,MazEF__MazF
NZ_CP114601.1.fasta	NZ_CP114601.1_Gao_RL_1	Gao_RL	Gao_RL	Defense	NZ_CP114601.1_2128	NZ_CP114601.1_2131	NZ_CP114601.1_2128,NZ_CP114601.1_2129,NZ_CP114601.1_2130,NZ_CP114601.1_2131	4	Gao_RL__RL_A,Gao_RL__RL_B,Gao_RL__RL_C,Gao_RL__RL_D
NZ_CP114601.1.fasta	NZ_CP114601.1_RM_Type_II_6	RM	RM_Type_II	Defense	NZ_CP114601.1_2270	NZ_CP114601.1_2272	NZ_CP114601.1_2270,NZ_CP114601.1_2271,NZ_CP114601.1_2272	3	RM_Type_II__Type_II_MTases,RM_Type_II__Type_II_REases,RM_Type_II__Type_II_REases
NZ_CP114601.1.fasta	NZ_CP114601.1_Wadjet_I_3	Wadjet	Wadjet_I	Defense	NZ_CP114601.1_2391	NZ_CP114601.1_2394	NZ_CP114601.1_2391,NZ_CP114601.1_2392,NZ_CP114601.1_2393,NZ_CP114601.1_2394	4	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I,Wadjet__JetD_I
NZ_CP121345.1.fasta	NZ_CP121345.1_PD-T4-7_2	PD-T4-7	PD-T4-7	Defense	NZ_CP121345.1_1333	NZ_CP121345.1_1333	NZ_CP121345.1_1333	1	PD-T4-7__PD-T4-7
NZ_CP121345.1.fasta	NZ_CP121345.1_Gao_Qat_1	Gao_Qat	Gao_Qat	Defense	NZ_CP121345.1_3006	NZ_CP121345.1_3009	NZ_CP121345.1_3006,NZ_CP121345.1_3007,NZ_CP121345.1_3008,NZ_CP121345.1_3009	4	Gao_Qat__QatA,Gao_Qat__QatB,Gao_Qat__QatC,Gao_Qat__QatD
NZ_CP121345.1.fasta	NZ_CP121345.1_SspBCDE_3	SspBCDE	SspBCDE	Defense	NZ_CP121345.1_3283	NZ_CP121345.1_3285	NZ_CP121345.1_3283,NZ_CP121345.1_3284,NZ_CP121345.1_3285	3	SspBCDE__SspB,SspBCDE__SspC,SspBCDE__SspD
NZ_CP018259.1.fasta	NZ_CP018259.1_Lamassu-Cap4_nuclease_1	Lamassu-Fam	Lamassu-Cap4_nuclease	Defense	NZ_CP018259.1_1274	NZ_CP018259.1_1275	NZ_CP018259.1_1274,NZ_CP018259.1_1275	2	Lamassu-Fam__LmuA_effector_Cap4_nuclease,Lamassu-Fam__LmuB_SMC_Cap4_nuclease
NZ_CP018259.1.fasta	NZ_CP018259.1_PD-T7-4_3	PD-T7-4	PD-T7-4	Defense	NZ_CP018259.1_2566	NZ_CP018259.1_2566	NZ_CP018259.1_2566	1	PD-T7-4__PD-T7-4
NZ_CP018259.1.fasta	NZ_CP018259.1_PD-T4-3_2	PD-T4-3	PD-T4-3	Defense	NZ_CP018259.1_3126	NZ_CP018259.1_3126	NZ_CP018259.1_3126	1	PD-T4-3__PD-T4-3
NZ_CP018259.1.fasta	NZ_CP018259.1_RM_Type_IV_5	RM	RM_Type_IV	Defense	NZ_CP018259.1_3923	NZ_CP018259.1_3924	NZ_CP018259.1_3923,NZ_CP018259.1_3924	2	RM_Type_IV__Type_IV_REases,RM_Type_IV__Type_IV_REases
NZ_CP018259.1.fasta	NZ_CP018259.1_RM_Type_II_4	RM	RM_Type_II	Defense	NZ_CP018259.1_4026	NZ_CP018259.1_4027	NZ_CP018259.1_4026,NZ_CP018259.1_4027	2	RM_Type_II__Type_II_MTases,RM_Type_II__Type_II_REases
NZ_CP060811.1.fasta	NZ_CP060811.1_RM_Type_I_4	RM	RM_Type_I	Defense	NZ_CP060811.1_656	NZ_CP060811.1_659	NZ_CP060811.1_656,NZ_CP060811.1_657,NZ_CP060811.1_659	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP060811.1.fasta	NZ_CP060811.1_FS_GIY_YIG_1	FS_GIY_YIG	FS_GIY_YIG	Defense	NZ_CP060811.1_790	NZ_CP060811.1_790	NZ_CP060811.1_790	1	FS_GIY_YIG__GIY_YIG
NZ_CP060811.1.fasta	NZ_CP060811.1_Retron_VI_3	Retron	Retron_VI	Defense	NZ_CP060811.1_843	NZ_CP060811.1_844	NZ_CP060811.1_843,NZ_CP060811.1_844	2	Retron_VI__HTH,Retron__RT_Tot
NZ_CP060811.1.fasta	NZ_CP060811.1_RM_Type_I_5	RM	RM_Type_I	Defense	NZ_CP060811.1_1051	NZ_CP060811.1_1053	NZ_CP060811.1_1051,NZ_CP060811.1_1052,NZ_CP060811.1_1053	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP060811.1.fasta	NZ_CP060811.1_RM_Type_IV_6	RM	RM_Type_IV	Defense	NZ_CP060811.1_1067	NZ_CP060811.1_1068	NZ_CP060811.1_1067,NZ_CP060811.1_1068	2	RM_Type_IV__Type_IV_REases,RM_Type_IV__Type_IV_REases
NZ_CP060811.1.fasta	NZ_CP060811.1_Zorya_TypeII_2	Zorya	Zorya_TypeII	Defense	NZ_CP060811.1_1071	NZ_CP060811.1_1073	NZ_CP060811.1_1071,NZ_CP060811.1_1072,NZ_CP060811.1_1073	3	Zorya_TypeII__ZorE,Zorya__ZorA2,Zorya__ZorB
NZ_CP038816.1.fasta	NZ_CP038816.1_RM_Type_I_6	RM	RM_Type_I	Defense	NZ_CP038816.1_1595	NZ_CP038816.1_1599	NZ_CP038816.1_1595,NZ_CP038816.1_1596,NZ_CP038816.1_1599	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP038816.1.fasta	NZ_CP038816.1_RloC_2	RloC	RloC	Defense	NZ_CP038816.1_1601	NZ_CP038816.1_1601	NZ_CP038816.1_1601	1	RloC__RloC
NZ_CP038816.1.fasta	NZ_CP038816.1_PD-T4-7_4	PD-T4-7	PD-T4-7	Defense	NZ_CP038816.1_1775	NZ_CP038816.1_1775	NZ_CP038816.1_1775	1	PD-T4-7__PD-T4-7
NZ_CP038816.1.fasta	NZ_CP038816.1_Menshen_5	Menshen	Menshen	Defense	NZ_CP038816.1_2190	NZ_CP038816.1_2192	NZ_CP038816.1_2190,NZ_CP038816.1_2191,NZ_CP038816.1_2192	3	Menshen__NsnA,Menshen__NsnB,Menshen__NsnC_2617187710
NZ_CP038816.1.fasta	NZ_CP038816.1_RM_Type_IV_9	RM	RM_Type_IV	Defense	NZ_CP038816.1_2269	NZ_CP038816.1_2270	NZ_CP038816.1_2269,NZ_CP038816.1_2270	2	RM_Type_IV__Type_IV_REases,RM_Type_IV__Type_IV_REases
NZ_CP038816.1.fasta	NZ_CP038816.1_Septu_3	Septu	Septu	Defense	NZ_CP038816.1_2395	NZ_CP038816.1_2396	NZ_CP038816.1_2395,NZ_CP038816.1_2396	2	Septu__PtuA,Septu__PtuB
NZ_CP038816.1.fasta	NZ_CP038816.1_RM_Type_II_8	RM	RM_Type_II	Defense	NZ_CP038816.1_2439	NZ_CP038816.1_2440	NZ_CP038816.1_2439,NZ_CP038816.1_2440	2	RM_Type_II__Type_II_MTases,RM_Type_II__Type_II_REases
NZ_CP038816.1.fasta	NZ_CP038816.1_Kiwa_1	Kiwa	Kiwa	Defense	NZ_CP038816.1_2546	NZ_CP038816.1_2547	NZ_CP038816.1_2546,NZ_CP038816.1_2547	2	Kiwa__KwaA,Kiwa__KwaB
NZ_CP038816.1.fasta	NZ_CP038816.1_RM_Type_I_7	RM	RM_Type_I	Defense	NZ_CP038816.1_2697	NZ_CP038816.1_2701	NZ_CP038816.1_2697,NZ_CP038816.1_2700,NZ_CP038816.1_2701	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP127923.1.fasta	NZ_CP127923.1_RM_Type_IV_8	RM	RM_Type_IV	Defense	NZ_CP127923.1_94	NZ_CP127923.1_94	NZ_CP127923.1_94	1	RM_Type_IV__Type_IV_REases
NZ_CP127923.1.fasta	NZ_CP127923.1_Viperin_4	Viperin	Viperin	Defense	NZ_CP127923.1_269	NZ_CP127923.1_269	NZ_CP127923.1_269	1	Viperin__pVip
NZ_CP127923.1.fasta	NZ_CP127923.1_RM_Type_III_7	RM	RM_Type_III	Defense	NZ_CP127923.1_499	NZ_CP127923.1_500	NZ_CP127923.1_499,NZ_CP127923.1_500	2	RM_Type_III__Type_III_MTases,RM_Type_III__Type_III_REases
